Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
15-06-2023;CF2;C08;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
15-06-2023;CF2;C11;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
15-06-2023;CF2;C12;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
15-06-2023;CF2;C15;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
15-06-2023;CF2;C17;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
15-06-2023;CF2;C19;CAT 797 F;Lastre Sulfurado;ESP/F08/1768/8080;FASE 8;BOT_CENTRAL_SUR_INF;346,4039917;1;ESPERANZA
15-06-2023;CF2;C23;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
15-06-2023;CF2;C23;CAT 797 F;Lastre Sulfurado;ESP/F08/1768/8080;FASE 8;BOT_CENTRAL_SUR_INF;346,4039917;1;ESPERANZA
15-06-2023;CF2;C25;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
15-06-2023;CF2;C32;CAT 797 F;Lastre Sulfurado;ESP/F08/1768/8080;FASE 8;BOT_CENTRAL_SUR_INF;346,4039917;1;ESPERANZA
15-06-2023;CF2;C34;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
15-06-2023;CF2;C36;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1039,211975;3;ESPERANZA
15-06-2023;CF2;C37;CAT 797 F;Lastre Sulfurado;ESP/F08/1768/8080;FASE 8;BOT_CENTRAL_SUR_INF;692,8079834;2;ESPERANZA
15-06-2023;CF2;C38;CAT 797 F;Lastre Sulfurado;ESP/F08/1768/8080;FASE 8;BOT_CENTRAL_SUR_INF;692,8079834;2;ESPERANZA
15-06-2023;CF2;C40;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
15-06-2023;CF2;C42;CAT 797 F;Lastre Sulfurado;ESP/F08/1768/8080;FASE 8;BOT_CENTRAL_SUR_INF;346,4039917;1;ESPERANZA
15-06-2023;CF2;C43;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
15-06-2023;CF2;C44;CAT 797 F;Lastre Sulfurado;ESP/F08/1768/8080;FASE 8;BOT_CENTRAL_SUR_INF;346,4039917;1;ESPERANZA
