Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
20-06-2023;CF2;C121;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1735,680054;8;ESPERANZA
20-06-2023;CF2;C123;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;2386,560104;11;ESPERANZA
20-06-2023;CF2;C125;CAT 793 C;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;1084,800049;5;ESPERANZA
20-06-2023;CF2;C128;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1735,680054;8;ESPERANZA
20-06-2023;CF2;C14;CAT 797 B;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1039,211975;3;ESPERANZA
20-06-2023;CF2;C151;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
20-06-2023;CF2;C156;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;433,92099;2;ESPERANZA
20-06-2023;CF2;C156;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
20-06-2023;CF2;C16;CAT 797 B;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;4503,25;13;ESPERANZA
20-06-2023;CF2;C16;CAT 797 B;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;4156,848022;12;ESPERANZA
20-06-2023;CF2;C163;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;867,84198;4;ESPERANZA
20-06-2023;CF2;C163;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;STOCK_SME;216,9600067;1;ESPERANZA
20-06-2023;CF2;C164;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;650,8800201;3;ESPERANZA
20-06-2023;CF2;C17;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;2078,42395;6;ESPERANZA
20-06-2023;CF2;C17;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;6235,273987;18;ESPERANZA
20-06-2023;CF2;C20;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;1385,615967;4;ESPERANZA
20-06-2023;CF2;C20;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;3117,643982;9;ESPERANZA
20-06-2023;CF2;C20;CAT 797 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;1385,619995;4;ESPERANZA
20-06-2023;CF2;C32;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;1385,615967;4;ESPERANZA
20-06-2023;CF2;C32;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;692,8079834;2;ESPERANZA
20-06-2023;CF2;C32;CAT 797 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;346,4039917;1;ESPERANZA
20-06-2023;CF2;C36;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1385,615967;4;ESPERANZA
