Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
12-06-2023;CF2;C36;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;8660,098022;25;ESPERANZA
12-06-2023;CF2;C37;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;692,8079834;2;ESPERANZA
12-06-2023;CF2;C39;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;346,4039917;1;ESPERANZA
12-06-2023;CF2;C40;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
12-06-2023;CF2;C45;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_2380_INT;1732,017944;5;ESPERANZA
12-06-2023;CF2;C46;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;CF2;C50;KOM 930 E;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;582;2;ESPERANZA
12-06-2023;CF2;C54;KOM 930 E;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;873;3;ESPERANZA
12-06-2023;CF2;C60;KOM 930 E;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;291;1;ESPERANZA
12-06-2023;CF2;C61;KOM 930 E;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;873;3;ESPERANZA
12-06-2023;CF203;C121;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;3679,421967;17;TESORO
12-06-2023;CF203;C122;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;865,7459717;4;TESORO
12-06-2023;CF203;C122;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;3895,850098;18;TESORO
12-06-2023;CF203;C122;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;STM-NE-02;216,4360046;1;TESORO
12-06-2023;CF203;C129;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;865,7450256;4;TESORO
12-06-2023;CF203;C131;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;6276,659088;29;TESORO
12-06-2023;CF203;C134;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;865,7450256;4;TESORO
12-06-2023;CF203;C134;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;2813,67804;13;TESORO
12-06-2023;CF203;C162;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;865,7459717;4;TESORO
12-06-2023;CF203;C164;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;865,7459717;4;TESORO
12-06-2023;CF231;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;649,309021;3;ESPERANZA
12-06-2023;CF231;C125;CAT 793 C;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;867,84198;4;ESPERANZA
12-06-2023;CF231;C128;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;649,3089905;3;ESPERANZA
12-06-2023;CF231;C128;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;1518,719971;7;ESPERANZA
12-06-2023;CF231;C130;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;2380,800049;11;ESPERANZA
12-06-2023;CF231;C130;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;3688,330078;17;ESPERANZA
12-06-2023;CF231;C135;CAT 793 C;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
12-06-2023;CF231;C152;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1082,182007;5;ESPERANZA
12-06-2023;CF231;C152;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
12-06-2023;CF231;C153;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;649,3089905;3;ESPERANZA
12-06-2023;CF231;C154;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;432,8720093;2;ESPERANZA
12-06-2023;CF231;C154;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;867,84198;4;ESPERANZA
12-06-2023;CF231;C154;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;STOCK_SPL_DIN;650,8809814;3;ESPERANZA
12-06-2023;CF231;C155;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;865,7459717;4;ESPERANZA
12-06-2023;CF231;C156;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;432,8720093;2;ESPERANZA
12-06-2023;CF231;C156;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;2603,530029;12;ESPERANZA
12-06-2023;CF231;C160;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1731,491943;8;ESPERANZA
12-06-2023;CF231;C160;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;650,8809814;3;ESPERANZA
12-06-2023;CF231;C161;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1082,18103;5;ESPERANZA
12-06-2023;CF231;C161;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;3471,370117;16;ESPERANZA
12-06-2023;CF231;C161;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;650,8809967;3;ESPERANZA
12-06-2023;CF231;C162;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;432,8720093;2;ESPERANZA
12-06-2023;CF231;C162;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
12-06-2023;CF231;C163;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1298,617981;6;ESPERANZA
12-06-2023;CF232;C121;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1515,056;7;TESORO
12-06-2023;CF232;C122;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1731,491943;8;TESORO
12-06-2023;CF232;C129;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;5194,473999;24;TESORO
12-06-2023;CF232;C129;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;ST-SB-02-02;216,4360046;1;TESORO
12-06-2023;CF232;C131;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1082,181976;5;TESORO
12-06-2023;CF232;C134;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;649,3089905;3;TESORO
12-06-2023;CF232;C164;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
12-06-2023;CF233;C122;CAT 793 C;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;1298,618958;6;ESPERANZA
12-06-2023;CF233;C125;CAT 793 C;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;865,7450256;4;ESPERANZA
12-06-2023;CF233;C128;CAT 793 C;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;432,8729858;2;ESPERANZA
12-06-2023;CF233;C130;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C130;CAT 793 C;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;649,3089905;3;ESPERANZA
12-06-2023;CF233;C130;CAT 793 C;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;649,3089905;3;ESPERANZA
12-06-2023;CF233;C135;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C152;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C152;CAT 793 F;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C153;CAT 793 F;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;1298,616058;6;ESPERANZA
12-06-2023;CF233;C153;CAT 793 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;649,3089905;3;ESPERANZA
12-06-2023;CF233;C154;CAT 793 F;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;432,8729858;2;ESPERANZA
12-06-2023;CF233;C154;CAT 793 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;865,7459717;4;ESPERANZA
12-06-2023;CF233;C155;CAT 793 F;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C156;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C156;CAT 793 F;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;1082,18103;5;ESPERANZA
12-06-2023;CF233;C156;CAT 793 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;865,7459717;4;ESPERANZA
12-06-2023;CF233;C161;CAT 793 F;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;1298,619995;6;ESPERANZA
12-06-2023;CF233;C162;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C163;CAT 793 F;Lastre Oxidado;ESP/F10/2328/130;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
12-06-2023;CF233;C163;CAT 793 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;216,4360046;1;ESPERANZA
12-06-2023;CF234;C121;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;432,8729858;2;TESORO
12-06-2023;CF234;C123;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;432,8729858;2;TESORO
12-06-2023;CF234;C129;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;2164,36908;10;TESORO
12-06-2023;CF234;C131;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
12-06-2023;CF234;C134;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;865,7459717;4;TESORO
12-06-2023;CF234;C151;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
12-06-2023;CF234;C162;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
12-06-2023;CF234;C164;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;1947,930054;9;TESORO
12-06-2023;CF3;C156;CAT 793 F;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;216,4360046;1;ESPERANZA
12-06-2023;CF3;C160;CAT 793 F;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;216,4360046;1;ESPERANZA
12-06-2023;CF3;C162;CAT 793 F;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;432,8729858;2;ESPERANZA
12-06-2023;CF3;C163;CAT 793 F;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_FASE_7_INT;6709,529785;31;ESPERANZA
12-06-2023;CF3;C163;CAT 793 F;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;432,8720093;2;ESPERANZA
12-06-2023;CF3;C49;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;582;2;ESPERANZA
12-06-2023;CF3;C50;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;291;1;ESPERANZA
12-06-2023;CF3;C51;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;582;2;ESPERANZA
12-06-2023;CF3;C51;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;582;2;ESPERANZA
12-06-2023;CF3;C52;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;291;1;ESPERANZA
12-06-2023;CF3;C53;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;582;2;ESPERANZA
12-06-2023;CF3;C53;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;1164;4;ESPERANZA
12-06-2023;CF3;C54;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;291;1;ESPERANZA
12-06-2023;CF3;C54;KOM 930 E;Sulfuro Planta;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;291;1;ESPERANZA
12-06-2023;CF3;C55;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;582;2;ESPERANZA
12-06-2023;CF3;C55;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;582;2;ESPERANZA
12-06-2023;CF3;C56;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;1164;4;ESPERANZA
12-06-2023;CF3;C56;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;291;1;ESPERANZA
12-06-2023;CF3;C57;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;582;2;ESPERANZA
12-06-2023;CF3;C58;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;582;2;ESPERANZA
12-06-2023;CF3;C58;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;873;3;ESPERANZA
12-06-2023;CF3;C59;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;582;2;ESPERANZA
12-06-2023;CF3;C59;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;291;1;ESPERANZA
12-06-2023;CF3;C59;KOM 930 E;Sulfuro Planta;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;291;1;ESPERANZA
12-06-2023;CF3;C59;KOM 930 E;Sulfuro Planta;ESP/F08/1768/8080;FASE 8;STOCK_SPL_DIN;291;1;ESPERANZA
12-06-2023;CF3;C60;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;291;1;ESPERANZA
12-06-2023;CF3;C60;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;CHANCADO-SULFURO;582;2;ESPERANZA
12-06-2023;CF3;C60;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;582;2;ESPERANZA
12-06-2023;CF3;C60;KOM 930 E;Sulfuro Planta;ESP/F08/1768/8080;FASE 8;STOCK_SPL_DIN;291;1;ESPERANZA
12-06-2023;CF3;C61;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/7290;FASE 7;BOT_MIJO;291;1;ESPERANZA
12-06-2023;CF3;C61;KOM 930 E;Sulfuro Baja Ley;ESP/F08/1768/8080;FASE 8;STOCK_SBL1;291;1;ESPERANZA
12-06-2023;CF4;C20115ESPS;KOM 980 ESPS;Sulfuro Baja Ley;ESS/F02/2104/201;F02 ESPSUR;CHANCADO-SULFURO;1800;5;ESPERANZA_SUR
12-06-2023;CF4;C20115ESPS;KOM 980 ESPS;Sulfuro de Media;ESS/F02/2104/204;F02 ESPSUR;CHANCADO-SULFURO;9720;27;ESPERANZA_SUR
12-06-2023;CF4;C980AHSESPS;Kom 980 AHS;Sulfuro Baja Ley;ESS/F02/2104/201;F02 ESPSUR;STOCK_SBL_ESS;360;1;ESPERANZA_SUR
12-06-2023;CF4;C980AHSESPS;Kom 980 AHS;Sulfuro de Media;ESS/F02/2104/204;F02 ESPSUR;STOCK_SME_ESS;360;1;ESPERANZA_SUR
12-06-2023;PA1;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;PA1;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;692,8079834;2;ESPERANZA
12-06-2023;PA1;C08;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;1039,211975;3;ESPERANZA
12-06-2023;PA1;C08;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;3117,631897;9;ESPERANZA
12-06-2023;PA1;C09;CAT 797 B;Lastre Oxidado;ESP/F07/2104/707;FASE 7;BOT_MIJO;346,4039917;1;ESPERANZA
12-06-2023;PA1;C09;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;692,8079834;2;ESPERANZA
12-06-2023;PA1;C10;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;PA1;C10;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;346,4039917;1;ESPERANZA
12-06-2023;PA1;C11;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;PA1;C11;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;692,8079834;2;ESPERANZA
12-06-2023;PA1;C12;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_CENTRAL_SUR_INF;346,4039917;1;ESPERANZA
12-06-2023;PA1;C12;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;346,4039917;1;ESPERANZA
12-06-2023;PA1;C125;CAT 793 C;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;432,8720093;2;ESPERANZA
12-06-2023;PA1;C128;CAT 793 C;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
12-06-2023;PA1;C14;CAT 797 B;Lastre Oxidado;ESP/F07/2104/707;FASE 7;BOT_MIJO;692,8079834;2;ESPERANZA
12-06-2023;PA1;C14;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/706;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;PA1;C14;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;PA1;C14;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;1039,211975;3;ESPERANZA
12-06-2023;PA1;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;PA1;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;1039,211975;3;ESPERANZA
12-06-2023;PA1;C152;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
12-06-2023;PA1;C153;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
12-06-2023;PA1;C153;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;649,3089905;3;ESPERANZA
12-06-2023;PA1;C154;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;432,8729858;2;ESPERANZA
12-06-2023;PA1;C155;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
12-06-2023;PA1;C155;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;432,8729858;2;ESPERANZA
12-06-2023;PA1;C156;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;216,4360046;1;ESPERANZA
12-06-2023;PA1;C159;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/706;FASE 7;BOT_2380_INT;432,8729858;2;ESPERANZA
12-06-2023;PA1;C16;CAT 797 B;Lastre Oxidado;ESP/F07/2104/707;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
12-06-2023;PA1;C16;CAT 797 B;Lastre Oxidado;ESP/F07/2104/707;FASE 7;BOT_MIJO;346,4039917;1;ESPERANZA
12-06-2023;PA1;C16;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
12-06-2023;PA1;C160;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;432,8720093;2;ESPERANZA
12-06-2023;PA1;C163;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
12-06-2023;PA1;C163;CAT 793 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_MIJO;432,8720093;2;ESPERANZA
12-06-2023;PA1;C17;CAT 797 F;Lastre Sulfurado;ESP/F07/2104/706;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
12-06-2023;PA1;C17;CAT 797 F;Lastre Sulfurado;ESP/F07/2104/7060;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
