Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
14-06-2023;CF2;C07;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
14-06-2023;CF2;C08;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1385,615967;4;ESPERANZA
14-06-2023;CF2;C10;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
14-06-2023;CF2;C11;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1385,615967;4;ESPERANZA
14-06-2023;CF2;C11;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;692,8079834;2;ESPERANZA
14-06-2023;CF2;C12;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
14-06-2023;CF2;C12;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;1039,209961;3;ESPERANZA
14-06-2023;CF2;C13;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C14;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C15;CAT 797 B;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C153;CAT 793 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;649,309021;3;ESPERANZA
14-06-2023;CF2;C156;CAT 793 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;432,8729858;2;ESPERANZA
14-06-2023;CF2;C160;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;433,92099;2;ESPERANZA
14-06-2023;CF2;C161;CAT 793 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
14-06-2023;CF2;C163;CAT 793 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;432,8729858;2;ESPERANZA
14-06-2023;CF2;C17;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C19;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C22;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1732,017944;5;ESPERANZA
14-06-2023;CF2;C23;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;2424,828003;7;ESPERANZA
14-06-2023;CF2;C24;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1732,019958;5;ESPERANZA
14-06-2023;CF2;C24;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;1039,209961;3;ESPERANZA
14-06-2023;CF2;C25;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
14-06-2023;CF2;C32;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C34;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1039,211975;3;ESPERANZA
14-06-2023;CF2;C34;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;692,8079834;2;ESPERANZA
14-06-2023;CF2;C36;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
14-06-2023;CF2;C37;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C38;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1039,209961;3;ESPERANZA
14-06-2023;CF2;C39;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
14-06-2023;CF2;C40;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C41;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C43;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
14-06-2023;CF2;C44;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
14-06-2023;CF2;C45;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;2078,421936;6;ESPERANZA
14-06-2023;CF2;C46;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1732,017944;5;ESPERANZA
14-06-2023;CF2;C47;CAT 797 F;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;1039,211975;3;ESPERANZA
14-06-2023;CF2;C52;KOM 930 E;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;291;1;ESPERANZA
14-06-2023;CF2;C54;KOM 930 E;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;291;1;ESPERANZA
14-06-2023;CF2;C60;KOM 930 E;Lastre Oxidado;ESP/F07/2104/711;FASE 7;BOT_2380_INT;291;1;ESPERANZA
14-06-2023;CF203;C121;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;4840;22;TESORO
14-06-2023;CF203;C122;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;1760;8;TESORO
14-06-2023;CF203;C128;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;5280;24;TESORO
14-06-2023;CF203;C132;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;4180;19;TESORO
14-06-2023;CF203;C135;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;1320;6;TESORO
14-06-2023;CF203;C155;CAT 793 F;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;2925;13;TESORO
14-06-2023;CF203;C159;CAT 793 F;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;675;3;TESORO
14-06-2023;CF231;C121;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1060;FASE 10;BOT_CENTRAL_SUR_INF;1082,180054;5;ESPERANZA
14-06-2023;CF231;C122;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;649,3089905;3;ESPERANZA
14-06-2023;CF231;C123;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1515,054993;7;ESPERANZA
14-06-2023;CF231;C123;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
14-06-2023;CF231;C123;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1060;FASE 10;BOT_CENTRAL_SUR_INF;1298,619995;6;ESPERANZA
14-06-2023;CF231;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;865,7459717;4;ESPERANZA
14-06-2023;CF231;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
14-06-2023;CF231;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
14-06-2023;CF231;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1060;FASE 10;BOT_CENTRAL_SUR_INF;1298,616058;6;ESPERANZA
14-06-2023;CF231;C128;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
14-06-2023;CF231;C129;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;865,7450256;4;ESPERANZA
14-06-2023;CF231;C130;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
14-06-2023;CF231;C130;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1060;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
14-06-2023;CF231;C131;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;865,7449951;4;ESPERANZA
14-06-2023;CF231;C131;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
14-06-2023;CF231;C131;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1060;FASE 10;BOT_CENTRAL_SUR_INF;432,8729858;2;ESPERANZA
14-06-2023;CF231;C134;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
14-06-2023;CF231;C135;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;649,3089905;3;ESPERANZA
