Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
19-06-2023;CF2;C121;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;4556,170166;21;ESPERANZA
19-06-2023;CF2;C125;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
19-06-2023;CF2;C125;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;7593,610901;35;ESPERANZA
19-06-2023;CF2;C128;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;5424,001099;25;ESPERANZA
19-06-2023;CF2;C131;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1301,76297;6;ESPERANZA
19-06-2023;CF2;C134;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1301,76001;6;ESPERANZA
19-06-2023;CF2;C14;CAT 797 B;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;346,4039917;1;ESPERANZA
19-06-2023;CF2;C15;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL1;ESPERANZA;CHANCADO-SULFURO;346,4039917;1;ESPERANZA
19-06-2023;CF2;C152;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;650,8809814;3;ESPERANZA
19-06-2023;CF2;C155;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;3471,370972;16;ESPERANZA
19-06-2023;CF2;C17;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1385,613953;4;ESPERANZA
19-06-2023;CF2;C20;CAT 797 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;2078,427979;6;ESPERANZA
