Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
03-06-2023;CF2;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C09;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;692,8079834;2;ESPERANZA
03-06-2023;CF2;C10;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;692,8079834;2;ESPERANZA
03-06-2023;CF2;C11;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C12;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C16;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C17;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;692,8079834;2;ESPERANZA
03-06-2023;CF2;C18;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;692,8079834;2;ESPERANZA
03-06-2023;CF2;C20;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C21;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
03-06-2023;CF2;C21;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C24;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;1039,209961;3;ESPERANZA
03-06-2023;CF2;C34;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C37;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C38;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;1039,211975;3;ESPERANZA
03-06-2023;CF2;C40;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C42;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;1039,211975;3;ESPERANZA
03-06-2023;CF2;C43;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;692,8079834;2;ESPERANZA
03-06-2023;CF2;C44;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C45;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C47;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;346,4039917;1;ESPERANZA
03-06-2023;CF2;C48;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
03-06-2023;CF2;C48;CAT 797 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;692,8079834;2;ESPERANZA
03-06-2023;CF2;C49;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;291;1;ESPERANZA
03-06-2023;CF2;C51;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;291;1;ESPERANZA
03-06-2023;CF2;C57;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;873;3;ESPERANZA
03-06-2023;CF2;C58;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;291;1;ESPERANZA
03-06-2023;CF2;C60;KOM 930 E;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_INT_RB;1164;4;ESPERANZA
03-06-2023;CF203;C153;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;2597,23999;12;TESORO
03-06-2023;CF203;C162;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;432,8729858;2;TESORO
03-06-2023;CF233;C128;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;432,8729858;2;ESPERANZA
03-06-2023;CF233;C129;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
03-06-2023;CF233;C130;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;650,8809814;3;ESPERANZA
03-06-2023;CF233;C134;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;649,3089905;3;ESPERANZA
03-06-2023;CF233;C134;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;1952,642029;9;ESPERANZA_SUR
03-06-2023;CF233;C134;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;3254,400024;15;ESPERANZA
03-06-2023;CF233;C135;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF233;C135;CAT 793 C;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
03-06-2023;CF233;C152;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF233;C154;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF233;C155;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF233;C155;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1084,801987;5;ESPERANZA
03-06-2023;CF233;C156;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF233;C156;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;867,84198;4;ESPERANZA
03-06-2023;CF233;C159;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF233;C159;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3471,370972;16;ESPERANZA_SUR
03-06-2023;CF233;C159;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;2603,52002;12;ESPERANZA
03-06-2023;CF233;C160;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;216,9600067;1;ESPERANZA
03-06-2023;CF233;C161;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;649,309021;3;ESPERANZA
03-06-2023;CF233;C161;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;2169,60199;10;ESPERANZA_SUR
03-06-2023;CF233;C161;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1518,719971;7;ESPERANZA
03-06-2023;CF233;C162;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;216,9600067;1;ESPERANZA_SUR
03-06-2023;CF233;C162;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;1735,68103;8;ESPERANZA
03-06-2023;CF233;C164;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1030;FASE 10;BOT_RAMPA_SUPERIOR;432,8729858;2;ESPERANZA
03-06-2023;CF233;C164;CAT 793 F;Sulfuro de Media;STOCK_SME;ESPERANZA;CHANCADO-SULFURO;2169,600098;10;ESPERANZA
03-06-2023;CF234;C121;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF234;C122;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF234;C122;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;432,8720093;2;TESORO
03-06-2023;CF234;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF234;C128;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;1082,181976;5;ESPERANZA
03-06-2023;CF234;C129;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;1298,618958;6;ESPERANZA
03-06-2023;CF234;C130;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;1082,180054;5;ESPERANZA
03-06-2023;CF234;C130;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;3895,85907;18;TESORO
03-06-2023;CF234;C131;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;3895,85199;18;TESORO
03-06-2023;CF234;C132;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;432,8729858;2;ESPERANZA
03-06-2023;CF234;C134;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF234;C135;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;2164,366058;10;ESPERANZA
03-06-2023;CF234;C151;CAT 793 F;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
03-06-2023;CF234;C152;CAT 793 F;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;1731,496063;8;ESPERANZA
03-06-2023;CF234;C153;CAT 793 F;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;865,7450256;4;ESPERANZA
03-06-2023;CF234;C153;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;865,7459717;4;TESORO
03-06-2023;CF234;C154;CAT 793 F;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;2164,366058;10;ESPERANZA
03-06-2023;CF234;C155;CAT 793 F;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;649,309021;3;ESPERANZA
03-06-2023;CF234;C156;CAT 793 F;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
