Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
08-06-2023;CF2;C07;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
08-06-2023;CF2;C07;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;692,8079834;2;ESPERANZA
08-06-2023;CF2;C07;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;2424,825928;7;ESPERANZA_SUR
08-06-2023;CF2;C08;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1385,613953;4;ESPERANZA
08-06-2023;CF2;C08;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
08-06-2023;CF2;C08;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;692,8079834;2;ESPERANZA
08-06-2023;CF2;C08;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;346,4039917;1;ESPERANZA_SUR
08-06-2023;CF2;C09;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;692,8079834;2;ESPERANZA
08-06-2023;CF2;C10;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;692,8079834;2;ESPERANZA
08-06-2023;CF2;C10;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;346,4039917;1;ESPERANZA_SUR
08-06-2023;CF2;C11;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1732,017944;5;ESPERANZA
08-06-2023;CF2;C11;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
08-06-2023;CF2;C11;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;346,4039917;1;ESPERANZA
08-06-2023;CF2;C11;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
08-06-2023;CF2;C11;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;1385,615967;4;ESPERANZA_SUR
08-06-2023;CF2;C12;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;692,8079834;2;ESPERANZA
08-06-2023;CF2;C121;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
08-06-2023;CF2;C123;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
08-06-2023;CF2;C123;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;432,8729858;2;ESPERANZA
08-06-2023;CF2;C125;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
08-06-2023;CF2;C128;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_2380_INT;216,4360046;1;ESPERANZA
08-06-2023;CF2;C128;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;432,8729858;2;ESPERANZA
08-06-2023;CF2;C128;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;216,9600067;1;ESPERANZA_SUR
08-06-2023;CF2;C13;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;346,4039917;1;ESPERANZA
08-06-2023;CF2;C131;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
08-06-2023;CF2;C131;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
08-06-2023;CF2;C132;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
08-06-2023;CF2;C134;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
08-06-2023;CF2;C134;CAT 793 C;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
08-06-2023;CF2;C14;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;1732,02002;5;ESPERANZA
08-06-2023;CF2;C14;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;692,8079834;2;ESPERANZA
08-06-2023;CF2;C14;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;692,8079834;2;ESPERANZA
08-06-2023;CF2;C14;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;1385,613953;4;ESPERANZA
08-06-2023;CF2;C15;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;346,4039917;1;ESPERANZA
08-06-2023;CF2;C15;CAT 797 B;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;346,4039917;1;ESPERANZA
08-06-2023;CF2;C15;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
08-06-2023;CF2;C15;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;346,4039917;1;ESPERANZA
08-06-2023;CF2;C15;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;1385,615967;4;ESPERANZA_SUR
08-06-2023;CF2;C151;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
08-06-2023;CF2;C154;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;649,309021;3;ESPERANZA
08-06-2023;CF2;C159;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
08-06-2023;CF2;C159;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
08-06-2023;CF2;C162;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;216,4360046;1;ESPERANZA
08-06-2023;CF2;C162;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;649,309021;3;ESPERANZA
08-06-2023;CF2;C162;CAT 793 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
08-06-2023;CF2;C162;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
08-06-2023;CF2;C162;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;432,8729858;2;ESPERANZA
08-06-2023;CF2;C17;CAT 797 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
08-06-2023;CF2;C21;CAT 797 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;346,4039917;1;ESPERANZA
08-06-2023;CF2;C32;CAT 797 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;692,8079834;2;ESPERANZA
08-06-2023;CF2;C36;CAT 797 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;1385,619995;4;ESPERANZA
08-06-2023;CF2;C37;CAT 797 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
08-06-2023;CF2;C37;CAT 797 F;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;346,4039917;1;ESPERANZA
08-06-2023;CF2;C37;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;346,4039917;1;ESPERANZA_SUR
08-06-2023;CF2;C53;KOM 930 E;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;291;1;ESPERANZA
08-06-2023;CF2;C53;KOM 930 E;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;291;1;ESPERANZA
08-06-2023;CF2;C54;KOM 930 E;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_CENTRAL_SUR_INF;291;1;ESPERANZA
08-06-2023;CF2;C54;KOM 930 E;Lastre Oxidado;ESP/F10/2296/1051;FASE 10;BOT_RAMPA_SUPERIOR;291;1;ESPERANZA
08-06-2023;CF232;C130;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;4328,726166;20;TESORO
08-06-2023;CF232;C135;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1515,05304;7;TESORO
08-06-2023;CF232;C153;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;2164,369049;10;TESORO
08-06-2023;CF232;C161;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;649,3089905;3;TESORO
08-06-2023;CF233;C121;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_CENTRAL_SUR_INF;432,8729858;2;ESPERANZA
08-06-2023;CF233;C121;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_CENTRAL_SUR_INF;2164,36908;10;ESPERANZA
08-06-2023;CF233;C121;CAT 793 C;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;650,8809814;3;ESPERANZA
08-06-2023;CF233;C122;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_MIJO;649,309021;3;ESPERANZA
08-06-2023;CF233;C123;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_MIJO;1082,180054;5;ESPERANZA
08-06-2023;CF233;C123;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_RAMPA_SUPERIOR;865,7450256;4;ESPERANZA
08-06-2023;CF233;C125;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_MIJO;1082,180054;5;ESPERANZA
08-06-2023;CF233;C128;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
08-06-2023;CF233;C128;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
08-06-2023;CF233;C131;CAT 793 C;Lastre Oxidado;ESP/F10/2328/125;FASE 10;BOT_CENTRAL_SUR_INF;432,8729858;2;ESPERANZA
08-06-2023;CF233;C131;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_CENTRAL_SUR_INF;2164,362976;10;ESPERANZA
08-06-2023;CF233;C131;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
08-06-2023;CF233;C131;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1240;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
