Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
09-06-2023;CF2;C07;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3117,633972;9;ESPERANZA_SUR
09-06-2023;CF2;C07;CAT 797 B;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;692,8079834;2;ESPERANZA
09-06-2023;CF2;C08;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;1039,209961;3;ESPERANZA_SUR
09-06-2023;CF2;C11;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;692,8079834;2;ESPERANZA_SUR
09-06-2023;CF2;C11;CAT 797 B;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;9699,314148;28;ESPERANZA
09-06-2023;CF2;C12;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;2424,830078;7;ESPERANZA_SUR
09-06-2023;CF2;C12;CAT 797 B;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;7620,890137;22;ESPERANZA
09-06-2023;CF2;C15;CAT 797 B;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;692,8079834;2;ESPERANZA_SUR
09-06-2023;CF2;C155;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;1084,800049;5;ESPERANZA
09-06-2023;CF2;C156;CAT 793 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;433,92099;2;ESPERANZA
09-06-2023;CF2;C16;CAT 797 B;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;346,4039917;1;ESPERANZA
09-06-2023;CF2;C163;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;216,9600067;1;ESPERANZA_SUR
09-06-2023;CF2;C21;CAT 797 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;346,4039917;1;ESPERANZA
09-06-2023;CF2;C25;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;346,4039917;1;ESPERANZA_SUR
09-06-2023;CF2;C36;CAT 797 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;1385,613953;4;ESPERANZA
09-06-2023;CF2;C42;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;346,4039917;1;ESPERANZA_SUR
09-06-2023;CF2;C42;CAT 797 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;2771,233948;8;ESPERANZA
09-06-2023;CF2;C47;CAT 797 F;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;1385,619995;4;ESPERANZA
09-06-2023;CF2;C53;KOM 930 E;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;873;3;ESPERANZA
09-06-2023;CF2;C58;KOM 930 E;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;582;2;ESPERANZA
09-06-2023;CF2;C59;KOM 930 E;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;582;2;ESPERANZA
09-06-2023;CF2;C60;KOM 930 E;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;CHANCADO-SULFURO;582;2;ESPERANZA
09-06-2023;CF2;C60;KOM 930 E;Sulfuro Planta;STOCK_SPL_DIN;ESPERANZA;STOCK_SPL_DIN;291;1;ESPERANZA
09-06-2023;CF203;C129;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
09-06-2023;CF203;C151;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
09-06-2023;CF231;C122;CAT 793 C;Lastre Sulfurado;ESP/F10/2296/1040;FASE 10;BOT_CENTRAL_SUR_INF;432,8729858;2;ESPERANZA
