Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
17-06-2023;CF2;C122;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3037,442032;14;ESPERANZA_SUR
17-06-2023;CF2;C123;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3471,360077;16;ESPERANZA_SUR
17-06-2023;CF2;C125;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;2820,481003;13;ESPERANZA_SUR
17-06-2023;CF2;C131;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;7376,653015;34;ESPERANZA_SUR
17-06-2023;CF2;C134;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3037,442001;14;ESPERANZA_SUR
17-06-2023;CF2;C135;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;867,8409882;4;ESPERANZA_SUR
17-06-2023;CF2;C151;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;216,9600067;1;ESPERANZA_SUR
17-06-2023;CF2;C152;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3688,320114;17;ESPERANZA_SUR
17-06-2023;CF2;C153;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;433,9200134;2;ESPERANZA_SUR
17-06-2023;CF2;C154;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;2386,562027;11;ESPERANZA_SUR
17-06-2023;CF2;C155;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;5857,929779;27;ESPERANZA_SUR
17-06-2023;CF2;C156;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;6074,891052;28;ESPERANZA_SUR
17-06-2023;CF2;C160;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;1735,682983;8;ESPERANZA_SUR
17-06-2023;CF2;C161;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;4556,169968;21;ESPERANZA_SUR
17-06-2023;CF2;C162;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;1735,682968;8;ESPERANZA_SUR
17-06-2023;CF2;C163;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;2820,480118;13;ESPERANZA_SUR
17-06-2023;CF2;C164;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3688,330124;17;ESPERANZA_SUR
17-06-2023;CF2;C18;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;346,4039917;1;ESPERANZA_SUR
17-06-2023;CF2;C32;CAT 797 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;3810,44397;11;ESPERANZA_SUR
17-06-2023;CF2;C57;KOM 930 E;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;291;1;ESPERANZA_SUR
17-06-2023;CF203;C121;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;432,8729858;2;TESORO
17-06-2023;CF203;C121;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;660;3;TESORO
17-06-2023;CF203;C123;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;220;1;TESORO
17-06-2023;CF203;C128;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;880;4;TESORO
17-06-2023;CF203;C129;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;4545,169128;21;TESORO
17-06-2023;CF203;C129;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;1540;7;TESORO
17-06-2023;CF203;C134;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;220;1;TESORO
17-06-2023;CF203;C135;CAT 793 C;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;3895,85907;18;TESORO
17-06-2023;CF203;C135;CAT 793 C;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;660;3;TESORO
17-06-2023;CF203;C151;CAT 793 F;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;675;3;TESORO
17-06-2023;CF203;C155;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;865,7450256;4;TESORO
17-06-2023;CF203;C159;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1731,489075;8;TESORO
17-06-2023;CF203;C159;CAT 793 F;Marginal Rom;STOCK_MRO_MIR;OXIDO;ROM;225;1;TESORO
17-06-2023;CF203;C164;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;1515,056;7;TESORO
17-06-2023;CF231;C121;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;6493,091095;30;TESORO
17-06-2023;CF231;C128;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;3246,545074;15;TESORO
17-06-2023;CF231;C129;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;2164,363068;10;TESORO
17-06-2023;CF231;C132;CAT 793 C;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;649,309021;3;TESORO
17-06-2023;CF231;C153;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;3895,85907;18;TESORO
17-06-2023;CF231;C159;CAT 793 F;Marginal Alta;STM-NE-02;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
17-06-2023;CF232;C122;CAT 793 C;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;649,309021;3;ESPERANZA
17-06-2023;CF232;C123;CAT 793 C;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;1731,48999;8;ESPERANZA
17-06-2023;CF232;C125;CAT 793 C;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;3679,423035;17;ESPERANZA
17-06-2023;CF232;C125;CAT 793 C;Lastre Sulfurado;ESP/F10/2312/1250;FASE 10;BOT_RAMPA_INFERIOR;865,7459717;4;ESPERANZA
17-06-2023;CF232;C125;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1320;FASE 10;BOT_RAMPA_INFERIOR;432,8729858;2;ESPERANZA
17-06-2023;CF232;C125;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;433,9200134;2;ESPERANZA_SUR
17-06-2023;CF232;C128;CAT 793 C;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;1298,619995;6;ESPERANZA
17-06-2023;CF232;C128;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/1320;FASE 10;BOT_RAMPA_INFERIOR;649,309021;3;ESPERANZA
17-06-2023;CF232;C130;CAT 793 C;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;3030,110107;14;ESPERANZA
17-06-2023;CF232;C131;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;433,9200134;2;ESPERANZA_SUR
17-06-2023;CF232;C134;CAT 793 C;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;1947,930054;9;ESPERANZA
17-06-2023;CF232;C134;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;216,9600067;1;ESPERANZA_SUR
17-06-2023;CF232;C135;CAT 793 C;Lastre Sulfurado;ESP/F10/2312/1250;FASE 10;BOT_RAMPA_INFERIOR;1947,929016;9;ESPERANZA
17-06-2023;CF232;C135;CAT 793 C;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;433,92099;2;ESPERANZA_SUR
17-06-2023;CF232;C152;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;433,92099;2;ESPERANZA_SUR
17-06-2023;CF232;C154;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;650,8809814;3;ESPERANZA_SUR
17-06-2023;CF232;C155;CAT 793 F;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;216,4360046;1;ESPERANZA
17-06-2023;CF232;C155;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;650,8809814;3;ESPERANZA_SUR
17-06-2023;CF232;C156;CAT 793 F;Lastre Sulfurado;ESP/F10/2312/1250;FASE 10;BOT_RAMPA_INFERIOR;865,7459717;4;ESPERANZA
17-06-2023;CF232;C156;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/1320;FASE 10;BOT_RAMPA_INFERIOR;432,8729858;2;ESPERANZA
17-06-2023;CF232;C156;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;216,9600067;1;ESPERANZA_SUR
17-06-2023;CF232;C160;CAT 793 F;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;216,4360046;1;ESPERANZA
17-06-2023;CF232;C160;CAT 793 F;Lastre Sulfurado;ESP/F10/2312/1250;FASE 10;BOT_RAMPA_INFERIOR;432,8729858;2;ESPERANZA
17-06-2023;CF232;C160;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/1320;FASE 10;BOT_RAMPA_INFERIOR;865,7459717;4;ESPERANZA
17-06-2023;CF232;C160;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;650,8809967;3;ESPERANZA_SUR
17-06-2023;CF232;C162;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;433,9200134;2;ESPERANZA_SUR
17-06-2023;CF232;C163;CAT 793 F;Sulfuro Baja Ley;STOCK_SBL_ESS;ESPERANZA_SUR;CHANCADO-SULFURO;433,9200134;2;ESPERANZA_SUR
17-06-2023;CF232;C164;CAT 793 F;Lastre Oxidado;ESP/F10/2312/1180;FASE 10;BOT_RAMPA_INFERIOR;216,4360046;1;ESPERANZA
17-06-2023;CF233;C152;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
17-06-2023;CF233;C156;CAT 793 F;Baja Ley 1;ST-TS_18;OXIDO;CHANCADO-OXIDO;216,4360046;1;TESORO
17-06-2023;CF234;C121;CAT 793 C;Lastre Oxidado;ESP/F07/2120/735;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
17-06-2023;CF234;C130;CAT 793 C;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;1731,489075;8;ESPERANZA
17-06-2023;CF234;C130;CAT 793 C;Lastre Oxidado;ESP/F07/2120/735;FASE 7;BOT_2380_INT;432,8729858;2;ESPERANZA
17-06-2023;CF234;C131;CAT 793 C;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
17-06-2023;CF234;C131;CAT 793 C;Lastre Oxidado;ESP/F07/2120/735;FASE 7;BOT_2380_INT;432,8729858;2;ESPERANZA
17-06-2023;CF234;C151;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;1515,05304;7;ESPERANZA
17-06-2023;CF234;C152;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;1731,48999;8;ESPERANZA
17-06-2023;CF234;C154;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;1082,180054;5;ESPERANZA
17-06-2023;CF234;C154;CAT 793 F;Lastre Oxidado;ESP/F07/2120/735;FASE 7;BOT_2380_INT;432,8729858;2;ESPERANZA
17-06-2023;CF234;C155;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
17-06-2023;CF234;C155;CAT 793 F;Lastre Oxidado;ESP/F07/2120/735;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
17-06-2023;CF234;C159;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;2813,669128;13;ESPERANZA
17-06-2023;CF234;C159;CAT 793 F;Lastre Oxidado;ESP/F07/2120/735;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
17-06-2023;CF234;C160;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
17-06-2023;CF234;C162;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;1515,056;7;ESPERANZA
17-06-2023;CF234;C162;CAT 793 F;Lastre Oxidado;ESP/F07/2120/735;FASE 7;BOT_2380_INT;649,3089905;3;ESPERANZA
17-06-2023;CF234;C163;CAT 793 F;Lastre Oxidado;DERRAMES_F07;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
17-06-2023;CF3;C122;CAT 793 C;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;216,4360046;1;ESPERANZA
17-06-2023;CF3;C123;CAT 793 C;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;432,8729858;2;ESPERANZA
17-06-2023;CF3;C130;CAT 793 C;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;216,4360046;1;ESPERANZA
17-06-2023;CF3;C134;CAT 793 C;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;432,8729858;2;ESPERANZA
17-06-2023;CF3;C49;KOM 930 E;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;582;2;ESPERANZA
17-06-2023;CF3;C50;KOM 930 E;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;582;2;ESPERANZA
17-06-2023;CF3;C51;KOM 930 E;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;582;2;ESPERANZA
17-06-2023;CF3;C53;KOM 930 E;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;1455;5;ESPERANZA
17-06-2023;CF3;C54;KOM 930 E;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;873;3;ESPERANZA
17-06-2023;CF3;C56;KOM 930 E;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;291;1;ESPERANZA
17-06-2023;CF3;C59;KOM 930 E;Lastre Sulfurado;ESP/F10/2296/1050;FASE 10;BOT_RAMPA_INFERIOR;873;3;ESPERANZA
17-06-2023;CF4;C980AHSESPS;Kom 980 AHS;Lastre Oxidado;ESS/F03/2216/324;F03 ESPSUR;BOTADERO_2021;19080;53;ESPERANZA_SUR
17-06-2023;PA1;C07;CAT 797 B;Lastre Oxidado;ESP/F07/2104/707;FASE 7;BOT_2380_INT;1039,211975;3;ESPERANZA
17-06-2023;PA1;C07;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7070;FASE 7;BOT_2380_INT;2771,235962;8;ESPERANZA
17-06-2023;PA1;C08;CAT 797 B;Lastre Sulfurado;ESP/F07/2104/7070;FASE 7;BOT_2380_INT;692,8079834;2;ESPERANZA
17-06-2023;PA1;C09;CAT 797 B;Lastre Oxidado;ESP/F07/2104/707;FASE 7;BOT_2380_INT;1039,209961;3;ESPERANZA
