Fecha;Carguio;Camión;Flota;Material;Origen;Zona;Destino;Tonelaje;Ciclos;Rajo
07-06-2023;CF2;C08;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;692,8079834;2;ESPERANZA
07-06-2023;CF2;C11;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;346,4039917;1;ESPERANZA
07-06-2023;CF2;C121;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;432,8720093;2;ESPERANZA
07-06-2023;CF2;C121;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
07-06-2023;CF2;C122;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;649,3089905;3;ESPERANZA
07-06-2023;CF2;C123;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;432,8720093;2;ESPERANZA
07-06-2023;CF2;C123;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
07-06-2023;CF2;C128;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;432,8729858;2;ESPERANZA
07-06-2023;CF2;C128;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_RAMPA_SUPERIOR;216,4360046;1;ESPERANZA
07-06-2023;CF2;C13;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;692,8079834;2;ESPERANZA
07-06-2023;CF2;C132;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
07-06-2023;CF2;C134;CAT 793 C;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;649,309021;3;ESPERANZA
07-06-2023;CF2;C14;CAT 797 B;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;692,8079834;2;ESPERANZA
07-06-2023;CF2;C15;CAT 797 B;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_2380_INT;346,4039917;1;ESPERANZA
07-06-2023;CF2;C154;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
07-06-2023;CF2;C156;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;216,4360046;1;ESPERANZA
07-06-2023;CF2;C159;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;649,309021;3;ESPERANZA
07-06-2023;CF2;C162;CAT 793 F;Lastre Sulfurado;ESP/F07/2120/727;FASE 7;BOT_2380_INT;216,4360046;1;ESPERANZA
07-06-2023;CF2;C163;CAT 793 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;649,3080139;3;ESPERANZA
07-06-2023;CF2;C36;CAT 797 F;Lastre Sulfurado;ESP/F10/2328/124;FASE 10;BOT_MIJO;346,4039917;1;ESPERANZA
